meeting_year,meeting_type,meeting_number,meeting_name,paper_type,paper_number,paper_revision,paper_name,agendas,parties,url
2007,ATCM,30,ATCM XXX - CEP X,wp,21,0,"Area Protection and Management. Proposal for a new Antarctic Specially Protected Area at Marion Nunataks, Charcot Island, Antarctic Peninsula",CEP 7(a),United Kingdom,https://documents.ats.aq/ATCM30/wp/ATCM30_wp021_e.doc
2007,ATCM,30,ATCM XXX - CEP X,wp,22,0,"Site Guidelines for Brown Bluff, Tabarin Peninsula",CEP 7(c),United Kingdom | United States,https://documents.ats.aq/ATCM30/wp/ATCM30_wp022_e.doc
2007,ATCM,30,ATCM XXX - CEP X,wp,23,0,Safety Issues Relating to Passenger Vessels in Antarctic Waters,ATCM 11,United Kingdom,https://documents.ats.aq/ATCM30/wp/ATCM30_wp023_e.doc
2007,ATCM,30,ATCM XXX - CEP X,wp,24,0,Use of Ecodiesel in Antarctica - Experience at “Artigas Station”,ATCM 14,Uruguay,https://documents.ats.aq/ATCM30/wp/ATCM30_wp024_e.doc
2007,ATCM,30,ATCM XXX - CEP X,wp,25,0,"Revised Management Plan for Antarctic Specially Protected Area No. 150 Ardley Island, Maxwell Bay, King George Island",CEP 7(a),Chile,https://documents.ats.aq/ATCM30/wp/ATCM30_wp025_e.doc
2007,ATCM,30,ATCM XXX - CEP X,wp,26,0,The Application of IUCN Endangerment Criteria at the Regional Level of the Antarctic Treaty Area,ATCM 13 | CEP 8(b),SCAR,https://documents.ats.aq/ATCM30/wp/ATCM30_wp026_e.doc
2007,ATCM,30,ATCM XXX - CEP X,wp,27,0,Current Status of the Ross Seal (Ommatophoca rossii): A Specially Protected Species under Annex II,CEP 8(b),SCAR,https://documents.ats.aq/ATCM30/wp/ATCM30_wp027_e.doc
2007,ATCM,30,ATCM XXX - CEP X,wp,28,0,Climate Changes,ATCM 13 | CEP 9,Norway,https://documents.ats.aq/ATCM30/wp/ATCM30_wp028_e.doc
2007,ATCM,30,ATCM XXX - CEP X,wp,29,0,Environmental Monitoring in Antarctica – lessons learned from the Arctic,CEP 9,Norway,https://documents.ats.aq/ATCM30/wp/ATCM30_wp029_e.doc
2007,ATCM,30,ATCM XXX - CEP X,wp,30,0,"Revised Management Plan for Antarctic Specially Protected Area No. 129, Rothera Point, Adelaide Island",CEP 7(a),United Kingdom,https://documents.ats.aq/ATCM30/wp/ATCM30_wp030_e.doc
2007,ATCM,30,ATCM XXX - CEP X,wp,31,0,"Revised Management Plan for Antarctic Specially Protected Area No. 109 Moe Island, South Orkney Islands",CEP 7(a),United Kingdom,https://documents.ats.aq/ATCM30/wp/ATCM30_wp031_e.doc
2007,ATCM,30,ATCM XXX - CEP X,wp,32,1,"Draft Management Plan for the Antarctic Special Protected Area Mount Harding, Grove Mountains, East Antarctica",CEP 7(a),China,https://documents.ats.aq/ATCM30/wp/ATCM30_wp032_rev1_e.doc
2007,ATCM,30,ATCM XXX - CEP X,wp,33,0,A Proposed Checklist for Inspecting Protected Areas in Antarctica,CEP 10,New Zealand | United Kingdom | United States,https://documents.ats.aq/ATCM30/wp/ATCM30_wp033_e.doc
2007,ATCM,30,ATCM XXX - CEP X,wp,34,0,Identification of Activities Covered by Article VII.5 of the Antarctic Treaty,ATCM 5,Netherlands,https://documents.ats.aq/ATCM30/wp/ATCM30_wp034_e.doc
2007,ATCM,30,ATCM XXX - CEP X,wp,35,0,Best Practice for Energy Management – Guidance and Recommendations,CEP 15,COMNAP,https://documents.ats.aq/ATCM30/wp/ATCM30_wp035_e.doc
2007,ATCM,30,ATCM XXX - CEP X,wp,36,0,Biological Prospecting in the Antarctic Treaty Area – Scoping for a Regulatory Framework –,ATCM 17,Netherlands | Belgium | France,https://documents.ats.aq/ATCM30/wp/ATCM30_wp036_e.doc
2007,ATCM,30,ATCM XXX - CEP X,wp,37,1,The M/S Nordkapp incident,ATCM 11 | ATCM 9 | CEP 11,Norway,https://documents.ats.aq/ATCM30/wp/ATCM30_wp037_rev1_e.doc
2007,ATCM,30,ATCM XXX - CEP X,wp,38,0,Antarctic Protected Areas System: Revised List of Historic Sites and Monuments (Measure 3 (2003) Draft Guidelines for its Application,CEP 7(b),Chile,https://documents.ats.aq/ATCM30/wp/ATCM30_wp038_e.doc
2007,ATCM,30,ATCM XXX - CEP X,wp,39,0,“Trinity Peninsula/Louis Philippe Land” (Translation of place-name),CEP 7(b),Chile,https://documents.ats.aq/ATCM30/wp/ATCM30_wp039_e.doc
2007,ATCM,30,ATCM XXX - CEP X,wp,40,0,Guidelines for Visitors to Snow Hill,ATCM 11 | CEP 7(c),Argentina | Sweden,https://documents.ats.aq/ATCM30/wp/ATCM30_wp040_e.doc
2007,ATCM,30,ATCM XXX - CEP X,wp,41,0,Monument to the Antarctic Treaty,CEP 7(b),Chile,https://documents.ats.aq/ATCM30/wp/ATCM30_wp041_e.doc
2007,ATCM,30,ATCM XXX - CEP X,wp,42,0,Antarctic Information Exchange: Importance of Unambiguous and Consistent Geo-referencing,ATCM 16,COMNAP,https://documents.ats.aq/ATCM30/wp/ATCM30_wp042_e.doc
2007,ATCM,30,ATCM XXX - CEP X,wp,43,0,Guidance for Working Papers on Area Protection and Management,ATCM 5 | CEP 7(e),United Kingdom,https://documents.ats.aq/ATCM30/wp/ATCM30_wp043_e.doc
2007,ATCM,30,ATCM XXX - CEP X,wp,44,0,Appointment of an External Auditor,ATCM 6,Argentina,https://documents.ats.aq/ATCM30/wp/ATCM30_wp044_e.doc
2007,ATCM,30,ATCM XXX - CEP X,wp,45,1,"Support for CCAMLR and action to combat Illegal, Unreported and Unregulated Fishing",ATCM 5,Australia | New Zealand | United Kingdom,https://documents.ats.aq/ATCM30/wp/ATCM30_wp045_rev1_e.doc
